customer_id;credit_lines_outstanding;loan_amt_outstanding;total_debt_outstanding;income;years_employed;fico_score;default
5894347;2;3.688.934.763;8.472.725.133;6.083.793.048;6;678;0
8471910;0;39.836.763;6.719.219.449;9.395.624.066;6;481;0
6645706;1;3.647.987.402;4.436.611.986;6.180.709.221;6;626;0
7463831;0;3.928.799.813;2.929.216.684;5.925.886.563;6;599;0
2254219;0;4.480.301.345;7.388.165.976;8.399.812.004;3;671;0
1208264;1;392.139.497;7.101.469.091;6.413.813.594;5;719;0
4007276;0;4.428.731.632;1.871.354.794;7.862.165.929;4;652;0
4657503;0;3.296.807.754;3.882.950.911;5.819.452.692;4;689;0
4096201;3;3.477.427.531;1.170.317.663;5.682.966.987;3;672;1
4511773;0;5.295.409.696;7.681.703.656;6.991.365.807;2;686;0
6685377;1;2.279.573.451;4.207.273.725;3.865.646.856;4;508;0
6399908;5;6.612.864.461;2.686.780.342;9.548.420.393;3;508;1
3632088;3;359.264.706;1.383.280.847;6.680.685.845;6;632;0
6652713;0;5.254.585.205;4.235.009.482;7.872.773.528;6;674;0
4171785;1;6.132.273.139;1.144.189.538;8.771.839.444;5;711;0
8466806;0;2.788.659.451;4.281.230.091;6.589.418.233;5;610;0
6717133;5;578.108.226;2.638.209.481;8.383.847.345;4;611;1
1795767;5;5.700.276.794;2.648.838.806;9.240.895.124;3;563;1
5593974;0;4.084.190.132;1.954.807.927;7.176.578.224;4;687;0
7251499;0;3.125.744.929;5.527.530.353;8.891.364.545;6;680;0
5449533;1;5.654.793.166;6.422.752.118;8.343.335.351;5;617;0
7863317;0;2.407.832.733;3.965.907.967;4.111.664.213;4;650;0
4994481;1;628.885.966;8.659.953.799;8.757.008.513;4;691;0
7590166;1;3.900.251.669;7.899.511.848;7.933.186.049;5;630;0
6471692;0;1.820.797.385;3.193.597.105;4.294.518.409;6;647;0
2725587;0;4.666.030.644;2.868.036.196;688.000.631;5;731;0
6809367;4;5.759.938.932;2.207.514.038;8.261.351.713;3;648;1
6603449;0;6.769.018.957;3.353.974.162;9.835.851.469;1;632;0
3116295;5;492.418.635;1.922.227.301;6.877.297.856;2;644;1
5314521;1;4.546.658.146;9.184.921.934;7.889.765.907;5;701;0
8749364;0;2.701.848.689;3.896.229.771;6.304.580.042;5;597;0
7388400;5;1.638.272.823;9.853.210.742;3.118.011.516;2;618;1
1822990;0;43.092.374;4.339.783.315;6.662.725.159;5;586;0
1614863;0;4.553.580.228;9.425.882.575;9.425.882.575;5;606;0
1326443;0;4.917.211.867;7.313.751.921;9.353.348.746;3;608;0
6620420;0;2.886.126.559;5.083.890.754;6.305.382.913;3;601;0
8215007;1;2.786.896.539;8.267.909.213;7.894.505.344;5;611;0
8097159;1;2.653.699.417;5.212.351.275;4.863.433.793;6;604;0
3944581;0;6.497.219.051;9.015.379.962;1.243.171.693;4;610;0
5219766;1;6.605.685.327;1.308.573.352;844.277.947;3;684;0
6314026;1;5.387.692.424;8.408.482.367;7.727.127.691;5;658;0
6915560;5;2.312.683.171;2.373.439.916;6.645.011.905;5;557;1
3076393;3;4.921.612.545;127.959.136;6.940.704.713;4;607;0
3136897;1;5.057.670.629;1.022.047.239;1.001.139.828;6;539;0
4884959;2;4.265.324.672;1.099.281.977;7.017.459.124;5;665;0
1810103;1;4.379.556.894;689.511.199;6.676.416.367;6;666;0
3302159;1;3.097.726.306;5.869.772.482;4.660.189.065;5;746;0
4533385;0;5.587.896.567;6.187.078.156;9.364.305.616;3;547;0
8681980;1;4.018.074.746;5.967.563.042;6.102.969.369;5;683;0
5681159;0;6.340.113.662;2.492.875.088;1.112.726.914;2;572;0
3229628;0;4.618.442.648;2.520.068.873;6.694.165.827;3;647;0
8214578;0;5.047.954.915;6.863.730.333;766.141.146;5;614;0
2744800;2;3.409.418.479;897.727.172;7.966.398.756;6;555;0
8081952;1;2.318.533.799;3.953.867.057;3.530.343.939;7;555;0
7683882;4;5.684.717.836;1.765.518.611;8.696.627.279;5;536;1
8203165;0;3.834.651.319;4.786.764.461;6.627.755.024;5;670;0
4168771;0;6.267.988.685;5.396.157.444;8.887.879.936;3;627;0
6670185;0;3.960.814.612;6.746.168.643;7.346.925.763;3;609;0
3947324;0;4.130.422.885;1.749.347.943;590.019.326;2;484;0
1947128;0;2.379.489.254;1.402.773.808;509.284.222;4;585;0
6578481;2;3.637.942.605;1.181.670.657;6.741.203.101;3;596;0
3194189;1;4.455.630.481;8.261.398.433;8.308.912.888;7;671;0
3802810;2;3.619.857.951;1.101.295.755;6.177.064.478;3;601;0
1344601;5;5.359.113.941;2.288.682.158;8.347.758.338;3;640;1
6318664;1;450.865.364;8.907.094.594;8.113.116.826;6;548;0
5423738;1;569.761.176;9.131.977.778;8.112.404.055;4;698;0
1617987;0;5.465.042.881;4.614.327.075;8.345.452.049;4;615;0
4658741;5;4.441.486.094;2.283.888.517;8.190.015.244;3;610;1
7314559;1;3.173.914.292;4.546.234.225;474.842.021;6;657;0
8005686;4;3.124.798.694;1.479.112.847;5.961.190.764;5;631;1
6893696;0;9.052.093.892;9.181.759.316;1.359.198.801;3;604;0
4386807;0;6.154.415.356;6.771.136.437;9.951.482.254;5;545;0
7859074;0;6.213.438.662;7.180.073.417;990.211.212;3;607;0
1821099;0;4.436.199.793;5.565.214.454;897.028.067;5;610;0
4336999;1;5.010.449.435;6.911.100.617;9.651.650.602;6;663;0
5344900;0;5.340.757.819;8.525.185.924;1.030.510.367;2;653;0
4807664;2;3.325.400.553;1.149.939.887;7.554.789.838;6;584;0
4336859;1;6.153.012.943;9.061.335.288;9.684.938.005;6;666;0
8523984;0;3.292.188.352;2.949.064.575;469.914.853;7;577;0
4979535;1;3.660.536.151;8.793.596.901;9.016.441.756;6;687;0
4268474;0;7.089.332.494;9.363.888.894;9.910.105.058;2;622;0
1494038;0;5.754.654.029;7.767.055.886;9.438.914.845;4;693;0
8192699;5;5.891.156.178;2.557.743.285;908.704.711;5;626;1
5794193;0;2.157.762.442;2.790.476.569;4.623.674.592;5;693;0
1750998;5;3.153.385.598;1.463.087.142;582.293.543;6;753;1
2638135;0;502.013.405;3.107.615.511;7.551.635.329;6;665;0
3517176;0;4.871.100.079;6.619.755.852;8.720.359.129;3;558;0
3763070;1;5.614.370.388;991.201.529;1.082.360.125;4;695;0
8588634;0;3.766.637.723;375.340.006;7.105.997.521;6;780;0
2315454;1;5.005.591.589;1.174.684.563;9.454.530.593;3;669;0
5046534;0;3.454.158.193;3.695.674.532;6.000.369.047;3;527;0
5433156;0;5.405.945.246;8.154.583.601;8.154.583.601;9;640;0
1072598;0;4.674.442.845;6.882.444.352;7.656.187.119;4;681;0
7381325;2;2.700.877.759;7.871.665.425;8.006.955.102;8;562;0
1668823;5;2.943.299.109;11.209.823;4.340.091.984;5;516;1
4451280;5;7.280.118.265;2.546.908.236;8.457.850.142;5;647;1
6031983;0;2.997.795.722;4.943.259.252;5.360.680.963;3;657;0
3724819;1;3.558.551.904;523.117.193;5.320.070.056;6;532;0
2350873;2;1.443.092.704;2.873.832.659;2.083.332.883;4;641;0
2445395;1;3.068.122.205;7.110.573.802;5.886.079.063;6;733;0
8162735;5;499.808.028;3.283.564.698;1.018.955.204;3;624;1
1455778;1;2.918.616.495;4.933.121.226;4.821.400.366;5;620;0
8636616;0;3.128.706.822;5.915.588.373;7.286.619.563;3;612;0
3012281;0;3.377.608.036;4.727.617.769;7.094.232.723;6;573;0
3755430;0;4.522.117.563;9.952.418.003;9.952.418.003;5;623;0
5674473;5;5.166.789.359;3.075.814.262;893.358.922;4;602;1
7182304;1;4.281.706.874;8.447.159.474;7.905.621.389;6;734;0
4937023;0;2.622.813.792;214.484.666;5.199.676.784;4;626;0
4270371;1;3.677.210.009;3.805.643.206;4.866.214.114;5;620;0
6006627;0;2.382.222.327;3.570.585.473;4.686.303.109;4;628;0
1348007;3;3.773.332.904;1.432.053.159;8.332.864.148;8;612;0
1241331;0;2.934.815.804;2.291.606.183;3.964.695.724;4;703;0
3970405;0;5.123.345.558;218.234.165;8.209.443.382;7;604;0
3252341;3;4.201.989.815;1.071.460.115;6.091.100.277;4;614;0
1988418;0;4.230.361.861;226.881.345;6.851.497.134;5;555;0
1348919;4;3.446.644.152;1.222.978.412;6.265.546.052;7;616;0
3514390;0;439.370.835;289.127.095;5.082.003.378;5;652;0
4981459;0;545.758.848;8.720.692.128;8.810.989.895;4;647;0
5138863;1;6.321.090.467;8.821.469.102;8.405.291.329;3;626;0
1690256;1;3.515.827.862;5.230.565;5.134.419.587;5;617;0
2636867;1;5.983.539.759;1.154.217.926;1.292.284.177;6;612;0
1765571;5;5.401.055.102;2.157.390.547;8.581.830.865;5;530;1
2890174;2;3.930.164.656;104.947.323;7.097.015.464;6;674;0
1079084;1;6.110.090.487;9.829.006.753;9.173.861.127;2;581;0
1938991;4;3.829.419.338;1.921.234.309;8.249.531.812;2;553;1
6455088;5;4.673.288.856;1.768.172.186;6.654.812.035;4;537;1
7965320;0;2.166.350.789;3.560.775.686;4.546.054.553;2;611;0
1115451;0;5.581.538.234;3.949.622.698;9.447.816.604;5;637;0
5119030;0;2.969.636.484;3.474.775.282;4.037.944.864;3;732;0
2198093;2;5.695.754.582;1.193.056.192;9.768.338.534;6;726;0
1935628;1;4.505.396.939;6.016.389.329;7.561.306.858;7;697;0
2648715;1;2.519.996.448;5.912.098.261;5.230.947.538;5;740;0
2264619;5;4.110.596.342;1.581.748.591;5.997.681.892;3;636;1
7125810;0;3.551.594.434;5.267.550.035;5.267.550.035;5;660;0
6055644;0;4.140.176.184;5.127.657.972;7.954.479.099;4;598;0
4970769;1;3.366.178.871;4.719.255.783;5.523.635.115;5;603;0
4564468;3;4.273.784.932;124.081.039;744.711.917;6;578;0
1733052;1;4.337.311.569;9.675.510.153;8.609.109.183;4;666;0
1126833;1;3.891.411.867;8.388.549.944;7.494.819.915;6;646;0
4122255;0;3.630.747.625;2.951.362.789;5.483.311.105;5;674;0
2664159;1;3.133.947.475;8.395.364.247;6.564.061.526;4;621;0
5558065;5;3.226.790.388;1.259.981.008;4.642.398.994;4;536;1
5385503;1;2.737.156.028;4.354.625.035;5.448.562.362;6;719;0
3113458;0;5.679.216.089;4.913.049.765;7.611.271.618;3;697;0
6951188;5;1.035.472.592;5.006.408.902;1.529.600.237;5;682;1
7559335;3;4.490.093.963;1.238.055.361;6.589.077.316;2;561;1
8596080;0;5.192.785.557;8.355.300.806;8.355.300.806;2;634;0
7991219;1;3.250.544.928;9.120.081.344;6.962.399.715;6;604;0
4958127;5;5.742.279.911;221.488.414;8.312.752.573;2;591;1
2417390;3;5.310.705.054;1.555.168.156;8.981.764.567;3;683;0
5790604;1;3.849.076.893;5.591.260.511;5.896.582.907;5;687;0
1879770;0;3.096.415.319;2.414.259.504;4.292.327.529;3;690;0
6175720;0;355.891.254;4.723.573.449;5.172.357.966;3;544;0
6880120;3;5.254.532.286;2.016.070.392;9.527.029.507;3;524;1
5271979;0;4.283.135.082;2.308.761.156;6.480.064.789;6;814;0
8487754;0;5.891.878.065;973.103.779;9.816.481.132;3;724;0
6005346;1;555.444.596;1.000.013.767;804.315.035;3;679;0
5048086;1;3.884.599.459;6.469.556.288;700.262.534;6;597;0
2309060;4;1.703.316.735;5.331.418.423;2.288.878.618;4;622;1
8706571;1;2.093.452.909;7.905.198.353;696.297.104;5;663;0
2599380;0;6.655.690.187;1.111.666.854;9.575.659.573;3;713;0
1882500;0;3.972.967.487;5.135.038.226;8.487.438.523;5;631;0
2027416;1;4.672.306.185;7.903.834.833;6.814.960.451;4;629;0
7992322;5;2.109.723.734;1.129.977.189;4.191.988.978;5;713;1
8093755;2;4.729.811.641;1.601.988.834;8.643.704.162;2;676;0
3810126;4;5.400.654.736;2.601.714.748;1.174.933.115;6;508;1
2877278;0;2.048.868.983;1.757.924.084;3.144.986.743;6;743;0
7069015;0;6.935.374.223;6.869.651.496;8.576.638.099;5;665;0
7063915;4;3.458.749.444;1.407.371.459;5.993.528.961;7;654;0
6891512;4;5.595.930.322;192.890.741;7.533.718.447;0;533;1
4052934;4;4.984.262.439;1.461.863.272;71.013.847;6;623;1
3959189;3;650.966.362;1.740.234.246;8.722.175.506;4;640;0
1276156;1;3.106.504.103;4.310.415.509;5.904.770.868;7;693;0
8312844;4;8.355.754.168;2.579.280.715;1.238.457.597;7;663;0
3124263;1;3.920.750.509;6.148.309.852;6.589.053.226;5;656;0
7206283;1;4.459.889.611;805.283.855;9.366.787.458;5;561;0
1304152;0;5.762.513.208;5.193.353.144;8.988.121.686;2;602;0
1987518;0;2.822.345.866;5.725.358.519;6.201.585.653;5;616;0
2967504;0;2.917.139.643;6.285.783.169;5.592.684.659;9;606;0
6128986;4;4.191.175.033;177.352.477;7.677.064.923;6;581;1
8027560;0;3.966.069.174;1.655.512.036;6.399.526.829;4;678;0
5413704;4;3.527.717.443;1.449.936.506;687.734.951;8;605;0
3544034;1;6.113.558.619;8.885.937.572;9.320.328.267;6;603;0
1825960;1;5.327.604.447;9.376.962.819;9.373.278.503;6;677;0
1824322;0;4.795.717.975;7.512.313.541;7.333.588.904;2;676;0
4492826;5;6.228.753.148;2.836.421.558;8.683.890.302;1;570;1
5332721;0;3.536.643.049;5.565.715.227;7.409.344.252;3;646;0
4616115;0;3.618.870.877;347.304.407;6.016.543.258;3;633;0
3691430;0;6.374.746.807;6.432.321.109;8.571.076.384;3;724;0
2864463;0;3.011.054.165;5.148.790.769;6.642.791.987;5;724;0
3410829;1;4.321.062.798;9.691.478.715;802.912.004;6;695;0
5018937;0;7.083.784.269;7.606.396.734;9.473.688.341;4;734;0
6091483;3;5.826.998.331;1.223.698.904;8.061.616.666;5;637;0
4174561;1;3.150.989.102;5.471.957.211;5.893.760.381;8;631;0
5503645;1;2.706.329.226;5.249.770.841;4.092.397.459;5;686;0
7637797;1;3.358.223.486;5.470.835.315;6.788.270.165;5;587;0
3932103;1;5.328.079.615;5.954.959.372;8.109.922.742;7;661;0
7997832;1;4.349.851.362;8.250.744.791;7.684.923.714;6;644;0
6530038;1;2.640.865.338;5.928.048.759;4.633.128.142;6;617;0
5973127;0;3.463.680.585;4.810.319.858;5.114.880.896;3;669;0
7263525;0;3.818.930.678;3.461.125.547;6.254.815.822;5;659;0
1343245;5;2.473.637.175;2.049.948.439;6.641.533.298;4;603;1
1573684;0;388.948.117;3.277.362.689;6.569.506.604;4;549;0
4627267;4;2.612.715.711;1.097.246.661;5.108.805.689;5;674;1
3964444;1;3.824.618.421;7.563.381.007;6.632.001.394;6;603;0
3152858;2;2.073.519.465;5.622.623.143;3.770.197.708;5;608;0
4974645;0;6.290.500.877;6.656.924.323;8.960.299.068;3;746;0
5342322;3;5.539.634.242;1.299.039.432;7.629.736.814;5;618;0
3706367;0;5.379.229.292;7.542.785.637;104.404.944;5;628;0
3115555;1;4.342.551.197;7.797.452.347;7.000.854.597;5;711;0
1355916;2;4.489.543.515;1.288.518.901;7.728.017.826;3;626;0
5181774;0;5.117.821.054;5.222.287.336;9.559.359.697;6;626;0
8303811;0;3.566.713.868;4.298.457.446;55.400.083;2;560;0
7601619;2;28.116.117;910.913.079;6.276.696.655;8;680;0
5189718;1;3.820.854.472;1.053.226.156;8.332.437.283;5;698;0
5040093;0;4.043.222.083;6.417.847.757;7.709.930.733;5;669;0
8952882;0;3.736.527.292;7.864.746.186;1.071.435.736;7;674;0
3039045;2;5.330.784.282;1.230.137.925;9.382.655.424;6;699;0
8799516;1;2.804.424.887;6.449.833.246;5.748.817.344;6;672;0
3602557;0;2.306.059.496;428.330.369;4.574.776.502;2;629;0
8292696;3;1.660.855.366;106.089.555;5.181.070.305;6;618;0
4765074;2;6.988.823.909;1.613.047.326;1.089.492.876;5;603;0
1881253;5;4.939.075.672;1.895.644.352;7.316.249.295;4;481;1
5017501;0;542.055.185;7.445.066.846;8.896.805.352;3;578;0
1799300;5;6.095.956.446;2.447.658.586;8.265.887.095;1;692;1
3543898;1;3.837.675.904;110.269.336;7.404.739.397;3;561;0
7212136;0;2.437.736.736;4.028.896.051;3.850.264.477;3;563;0
7648219;5;3.275.017.159;1.448.874.583;518.898.261;6;600;1
8108695;0;6.664.900.305;9.376.893.717;9.485.207.233;4;638;0
3595597;1;3.769.898.635;1.100.509.841;9.415.684.773;5;647;0
1904741;0;5.686.291.095;8.971.045.054;9.740.754.786;3;633;0
4025637;1;280.505.126;3.724.196.272;4.008.321.537;7;669;0
2548151;0;3.828.926.636;468.508.489;7.336.843.289;4;565;0
3112168;0;3.292.724.419;61.547.234;635.447.566;4;673;0
5900235;1;3.945.033.115;6.321.130.803;5.962.019.667;5;663;0
8612842;1;4.557.964.612;7.105.824.997;7.775.404.645;6;668;0
5318403;0;4.840.560.546;7.469.756.314;6.334.393.002;5;604;0
2615934;0;2.685.920.597;6.383.436.055;3.938.818.333;8;645;0
7680070;2;1.606.113.591;4.340.230.513;3.716.030.162;8;704;0
2158294;1;2.492.888.156;4.850.735.659;6.214.853.463;7;690;0
3993912;1;3.810.786.358;6.940.170.006;7.922.504.415;5;622;0
3849392;0;6.715.581.206;3.209.195.208;1.041.968.362;2;618;0
7132101;2;3.258.244.538;6.927.117.693;531.397.912;7;660;0
5740743;4;6.412.606.697;1.953.500.286;8.463.048.879;3;578;1
4135781;1;170.332.655;3.746.370.515;3.269.680.679;5;641;0
3618130;0;5.459.031.609;6.861.574.102;1.002.307.617;5;582;0
7765941;1;3.206.648.306;9.050.784.281;6.693.042.044;6;718;0
2233473;3;270.112.419;7.795.494.719;4.678.883.431;7;632;0
4679713;1;640.533.061;6.035.871.306;8.130.283.671;7;640;0
8983919;1;3.166.537.998;7.669.438.912;6.618.223.024;6;593;0
7824177;0;4.608.020.561;5.933.316.553;8.586.015.619;5;641;0
4153251;5;571.573.614;2.934.495.961;1.005.680.045;7;579;1
5300545;0;3.547.897.226;3.780.929.312;4.683.110.664;3;599;0
2983789;0;3.816.474.544;5.289.934.544;6.455.247.359;5;668;0
2496106;1;3.590.214.718;742.552.945;5.861.459.262;6;712;0
7425321;1;2.417.495.389;6.451.060.665;610.347.163;6;603;0
4736083;0;4.449.327.537;5.560.382.444;792.633.724;3;653;0
8787428;1;3.527.931.083;5.572.170.081;8.054.841.407;7;682;0
7347209;0;3.411.299.789;9.636.622.101;5.618.565.529;7;740;0
7162567;3;9.030.229.021;2.271.519.138;1.099.825.466;4;645;0
4476939;1;5.256.325.425;8.232.284.775;8.504.061.314;7;684;0
7683801;1;4.166.890.552;5.684.134.518;7.172.594.593;7;636;0
1513323;5;422.193.606;2.014.470.661;7.693.618.902;3;591;1
1514591;2;4.621.718.516;1.126.577.495;1.019.185.269;8;650;0
4690144;0;386.997.529;1.868.208.228;7.139.455.475;5;699;0
2624654;5;4.379.891.151;1.846.302.841;6.459.453.761;2;572;1
3947749;0;2.259.203.656;1.561.381.084;4.920.076.896;6;751;0
5768075;0;2.634.015.661;3.878.539.547;540.510.742;1;556;0
1453237;0;4.246.836.448;3.497.960.124;6.797.200.956;5;664;0
6890222;1;4.121.563.493;5.538.913.241;6.344.530.515;6;661;0
6788057;0;5.440.302.728;3.620.716.047;9.178.442.275;6;529;0
5457262;5;4.914.799.695;2.177.672.586;7.122.038.107;3;701;1
4730881;0;4.608.751.008;634.609.424;7.817.259.273;2;640;0
2723991;3;5.617.648.156;1.933.938.234;9.318.310.653;4;645;0
1547099;1;5.788.301.186;6.843.221.951;8.142.505.195;4;665;0
4222389;5;4.973.534.646;252.525.309;9.071.096.485;5;551;1
2225658;1;2.503.662.917;3.537.148.816;3.698.469.156;6;735;0
5858977;0;5.257.695.382;5.271.987.307;8.201.617.349;6;689;0
1713636;0;5.605.337.069;6.598.432.026;931.914.778;6;656;0
1865989;2;4.185.940.753;8.737.352.347;6.661.642.799;6;704;0
2233141;1;4.514.037.116;7.155.823.465;6.343.097.664;4;790;0
7121417;1;6.232.857.601;1.021.323.346;1.191.965.989;5;612;0
1635632;1;3.192.885.915;8.889.676.749;7.706.694.195;5;663;0
1632918;0;4.122.726.132;2.099.926.931;5.903.443.699;2;608;0
3749490;0;2.322.072.134;3.774.502.548;3.774.502.548;2;601;0
5280527;1;3.796.335.349;5.559.972.562;7.393.651.902;6;718;0
6953185;5;4.029.979.988;2.420.302.733;8.375.509.055;4;534;1
8921425;0;3.953.695.422;392.500.969;6.405.119.706;3;567;0
8149516;5;3.400.257.025;1.862.181.243;6.094.075.652;4;606;1
8882833;0;3.969.112.121;4.457.041.095;8.524.999.747;7;694;0
7189155;0;3.938.353.537;6.425.128.375;9.131.779.461;5;616;0
6456727;1;6.353.325.278;9.134.351.109;9.417.546.202;2;615;0
6910211;1;1.931.179.431;4.534.401.806;4.014.223.533;5;655;0
1040223;0;4.951.340.315;7.569.230.092;7.785.865.359;4;600;0
4560384;1;3.150.307.347;8.645.996.457;7.728.296.063;6;564;0
8243006;0;2.688.108.974;4.753.815.127;6.196.587.496;4;560;0
2820579;0;463.696.549;3.434.598.449;7.523.405.487;3;727;0
4189740;0;3.044.904.784;3.363.476.754;6.556.724.807;6;678;0
2984857;1;3.952.473.928;6.343.400.712;5.907.402.928;7;658;0
6725522;2;3.069.352.055;7.425.056.107;4.769.051.729;5;616;0
4216227;0;3.051.852.322;2.795.389.204;4.820.886.328;5;612;0
6472993;3;2.433.093.807;7.161.239.983;393.812.015;3;624;1
8037888;5;4.381.475.512;1.762.602.792;6.669.127.917;3;601;1
1043679;0;670.256.419;8.839.831.489;8.839.831.489;4;699;0
5245050;2;4.235.059.487;742.592.885;6.935.166.736;7;671;0
1052659;0;3.445.210.092;4.323.070.589;6.675.809.167;3;504;0
8954156;0;4.021.312.027;2.750.879.624;8.942.425.692;5;630;0
4452000;0;4.451.550.778;5.836.672.339;8.225.229.732;6;628;0
6864676;0;283.870.453;4.971.699.812;5.683.429.648;4;685;0
5500737;1;3.510.142.872;7.349.394.959;6.990.107.748;5;713;0
6404009;1;4.694.854.076;1.258.394.698;9.363.063.009;3;687;0
2967189;2;4.803.995.367;1.292.080.908;825.009.511;8;828;0
6642573;5;4.309.035.596;2.775.632.333;8.384.786.273;5;527;1
5028983;3;5.328.582.196;2.005.674.958;9.101.620.181;1;455;1
6332299;1;4.398.576.478;6.714.730.514;836.718.772;6;649;0
3396038;1;2.805.944.986;5.576.142.897;5.479.032.048;4;747;0
1968703;0;4.238.251.606;4.489.293.815;6.437.271.592;4;555;0
1751297;1;4.613.048.542;9.410.173.343;860.247.943;7;627;0
1746209;0;2.349.454.669;2.420.467.684;4.513.542.081;3;664;0
1648023;5;2.911.117.016;1.343.747.174;4.468.304.084;5;534;1
3200059;1;5.953.803.062;7.774.540.459;9.614.893.138;5;633;0
2131597;0;28.688.141;3.721.045.706;5.391.214.422;5;614;0
4699766;0;3.078.947.163;8.441.472.325;5.236.842.113;4;639;0
4917011;4;2.645.091.371;1.387.566.269;6.688.976.759;7;724;0
4813483;5;4.972.317.809;18.663.928;6.868.921.204;4;558;1
3119485;1;6.289.764.043;8.953.418.466;8.283.003.704;4;604;0
8059228;0;335.769.149;1.231.339.036;6.602.132.306;5;643;0
7422107;0;5.294.074.258;1.026.841.534;9.609.650.698;3;650;0
6976720;0;2.891.522.649;3.034.602.487;4.428.594.639;6;714;0
2449444;5;4.246.645.948;1.575.198.672;6.514.075.415;3;591;1
8851564;1;2.374.711.474;5.883.174.263;4.908.915.969;5;689;0
7933477;1;2.897.506.337;5.977.185.785;6.047.482.544;8;739;0
8944922;1;2.054.826.873;5.131.310.196;4.244.902.867;6;687;0
7151152;0;4.202.057.554;353.652.421;7.466.718.892;3;622;0
8649445;1;5.121.712.973;8.327.120.725;9.518.426.195;6;603;0
6964790;0;3.839.597.008;3.233.801.366;5.963.142.887;2;638;0
3148078;0;434.116.807;4.573.047.082;6.687.917.116;4;656;0
1228769;0;287.712.935;5.057.112.592;5.057.112.592;4;699;0
2667527;1;5.628.334.743;1.364.477.429;1.007.427.413;4;560;0
5659472;0;524.105.124;683.149.655;7.112.803.377;4;634;0
6927592;0;4.605.589.879;5.803.634.243;6.934.589.741;4;644;0
6729260;1;1.988.264.097;4.730.369.351;422.990.917;6;763;0
5120838;0;2.744.111.896;4.943.763.363;4.943.763.363;5;586;0
4954128;1;1.675.015.157;3.570.914.179;3.221.309.521;6;549;0
2002306;1;3.540.978.956;6.556.102.976;6.240.991.709;6;647;0
7702474;0;404.561.329;6.505.040.745;7.311.219.811;3;615;0
7484866;2;5.656.270.197;1.424.222.428;1.024.283.789;5;629;0
3938226;2;4.796.495.519;1.287.193.661;6.745.452.409;2;641;0
7783843;0;5.684.378.072;5.551.311.023;8.759.722.995;3;689;0
8821536;2;3.243.638.986;7.395.987.307;5.117.649.969;4;640;0
2867874;1;4.975.967.345;843.126.095;6.296.523.063;4;558;0
8591326;1;4.584.499.666;6.400.630.821;8.451.651.076;5;658;0
6792797;5;261.414.013;1.223.864.243;3.955.102.221;4;481;1
5251394;5;5.631.369.284;2.764.896.236;8.990.135.895;3;683;1
1852648;1;5.263.523.355;7.133.498.967;8.845.309.226;5;721;0
4678142;1;5.175.130.742;1.145.154.387;9.450.644.951;5;759;0
7121852;1;4.696.969.743;7.179.610.269;677.993.713;5;636;0
1008374;4;266.637.757;8.814.582.436;3.544.110.056;3;589;1
4199964;0;1.547.829.074;3.339.495.499;4.728.332.081;5;721;0
3210736;0;5.867.845.011;5.946.255.478;9.786.766.959;4;695;0
4752462;1;3.730.344.946;5.811.598.412;7.198.197.251;6;628;0
4187099;0;3.846.065.026;1.947.650.491;4.838.144.214;5;658;0
5639634;1;3.380.622.889;7.034.438.654;7.561.494.765;5;688;0
4983282;2;2.842.014.206;8.624.567.648;6.459.357.229;4;627;0
